CODIGO_ELECTRICO;EMPRESA_ELECTRICA;TIPO_EMPLAZAMIENTO;ZONA;TECNOLOGIA;SECTORES_2G;SECTORES_3G;SECTORES_4G;TARIFA_ELECTRICA;kWh_MENSUAL;PAGO_MENSUAL;VARIACION_kWh;VARIACION_PAGO;DEMANDA_kWh;TASA_BOMBEROS;TASA_BASURA;FACTOR _POTENCIA
1001086305;CNEL_LOS_RIOS;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2398,5;290,6;7,51;8,51;0;5,91;18,64;0,998
1001480581;CNEL_LOS_RIOS;ESTACION;Rural;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1920;217,62;17,1;16,79;0;5,91;0;0,998
1107089139;CNEL_MANABI;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1823;277,71;-0,87;11,45;0;5,91;6;0,999
1107105976;CNEL_MANABI;ESTACION;Sub-Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1368;218,46;11,47;18,5;0;5,91;6;1
1107338742;CNEL_MANABI;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;834;136,64;-1,62;12,93;0;5,91;10,1;1
1107342033;CNEL_MANABI;ESTACION;Urbana;3G4G;0;7;3;COMERCIAL SIN DEMANDA BAJA TENSION;1518;240,91;-3,16;15,62;0;5,91;18,98;0,999
1106944227;CNEL_MANABI;ESTACION;Rural;3G4G;0;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;1523,5;221,9;-3,3;-0,21;0;5,91;3;1
1106958698;CNEL_MANABI;ESTACION;Rural;3G4G;0;3;3;COMERCIAL SIN DEMANDA BAJA TENSION;970;164,37;5,79;6,89;0;5,91;6;1
1106859300;CNEL_MANABI;ESTACION;Urbana;3G4G;0;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;1425,5;239,81;-0,79;19,39;0;5,91;18,015;1
1106925390;CNEL_MANABI;ESTACION;Urbana;2G3G4G;3;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;1740,5;277,99;-0,83;16,7;0;5,91;21,405;1
1106853881;CNEL_MANABI;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1795,5;266,56;-0,77;13,72;0;5,91;6;1
1106915292;CNEL_MANABI;ESTACION;Urbana;3G4G;0;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;1672;273,54;2,23;21,23;0;5,91;20,19;1
1106854533;CNEL_MANABI;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1652;244,61;2,26;20,07;0;5,91;6;1
1106905681;CNEL_MANABI;ESTACION;Urbana;3G;0;6;0;COMERCIAL SIN DEMANDA BAJA TENSION;836;135,7;-0,5;6,78;0;5,91;6;1
1105973623;CNEL_MANABI;ESTACION;Urbana;2G3G4G;3;14;3;COMERCIAL SIN DEMANDA BAJA TENSION;85,17;10,22;1,5;1,61;0;5,955;0,14;1
1106906846;CNEL_MANABI;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1438,5;223,57;-0,52;7,73;0;5,91;17,625;1
1106567325;CNEL_MANABI;ESTACION;Urbana;2G3G4G;3;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;2268;366,71;-2,43;15,58;0;5,91;28,185;1
1106925846;CNEL_MANABI;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1246;202,59;6;-1,6;0;5,91;9,685;1
1107437577;CNEL_MANABI;ESTACION;Rural;2G3G4G;3;9;3;COMERCIAL CON DEMANDA MEDIA TENSION ;2256;263,28;5,87;1,15;0;5,91;10;1
1105191697;CNEL_MANABI;ESTACION;Urbana;3G;0;9;0;COMERCIAL SIN DEMANDA BAJA TENSION;1504;221,32;-0,76;1;0;5,91;6;0,999
1100629733;CNEL_MANABI;ESTACION;Sub-Urbana;2G3G4G;3;11;3;COMERCIAL SIN DEMANDA BAJA TENSION;3069;461,17;1,35;7,92;0;5,91;6;1
1100629741;CNEL_MANABI;ESTACION;Urbana;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;3268,5;486,69;0,7;6,08;0;5,91;6;1
1107366198;CNEL_MANABI;ESTACION;Urbana;3G4G;0;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;1130;188,24;7,63;6,84;0;5,91;10,245;1
1106910806;CNEL_MANABI;ESTACION;Sub-Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1792;260,53;9,6;35,62;0;5,91;6;1
1107374390;CNEL_MANABI;ESTACION;Sub-Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1425,5;211,94;-0,85;7,95;0;5,91;6;1
1107363252;CNEL_MANABI;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;169,92;20,39;2,7;14,04;0;5,91;6;1
1107505142;CNEL_MANABI;ESTACION;Urbana;2G3G4G;2;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1875,5;840,32;1,5;137,05;0;6;3;0,999
1107651839;CNEL_MANABI;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;997;157,14;-2,74;6,93;0;5,91;6;1
1107756943;CNEL_MANABI;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;386,5;22,13;1,5;-0,86;0;5,91;6;1
1107778434;CNEL_MANABI;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;963,5;147,08;1,42;8,72;0;5,91;6;0,998
1104094306;CNEL_MANABI;ESTACION;Urbana;3G4G;0;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;2179,5;323,29;23,54;13,57;0;5,91;6;1
1107866411;CNEL_MANABI;ESTACION;Urbana;3G4G;0;12;3;COMERCIAL SIN DEMANDA BAJA TENSION;957;153,5;-3,04;9,85;0;5,955;11,78;0,999
1107903073;CNEL_MANABI;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;946,5;147,06;3,25;1,96;0;6;6;0,999
1203112729;CNEL_MILAGRO;ESTACION;Urbana;3G4G;0;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1492;193,61;2,02;1,58;0;5,91;17,83;0,998
1200993994;CNEL_MILAGRO;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;464;57,44;-6,94;-6,37;0;5,91;3,66;0,998
1201009515;CNEL_MILAGRO;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;622;83,61;-2,81;-2,56;0;5,91;6,2;0,998
1200995195;CNEL_MILAGRO;ESTACION;Sub-Urbana;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;765;86,56;4,96;-3,66;0;5,91;5,82;0,998
1201004507;CNEL_MILAGRO;ESTACION;Urbana;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1315;167,76;3,87;1,38;0;5,91;15,7;0,998
1200990446;CNEL_MILAGRO;ESTACION;Rural;2G3G4G;3;3;3;COMERCIAL SIN DEMANDA BAJA TENSION;1564;188,93;9,76;9,63;0;5,91;17,775;0,998
1200990282;CNEL_MILAGRO;ESTACION;Rural;2G3G;3;1;0;COMERCIAL SIN DEMANDA BAJA TENSION;867;101,93;0,95;1,27;0;5,91;7,365;0,998
1200993995;CNEL_MILAGRO;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;711;83,27;-1,97;-2,8;0;5,91;5,6;0,998
1201027210;CNEL_MILAGRO;ESTACION;Rural;2G;1;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;801;102,31;0,66;-9,16;0;5,91;8,13;0,998
1201006364;CNEL_MILAGRO;ESTACION;Urbana;2G3G4G;3;9;3;COMERCIAL SIN DEMANDA BAJA TENSION;1845;239,52;-1,09;0,58;0;5,955;23,31;0,998
1200863704;CNEL_MILAGRO;ESTACION;Sub-Urbana;2G3G;3;9;0;COMERCIAL SIN DEMANDA BAJA TENSION;823;97,92;-6,4;-6,27;0;5,91;2,36;0,998
1700129483;CNEL_STO_DOM;ESTACION;Sub-Urbana;2G3G4G;3;11;1;COMERCIAL SIN DEMANDA BAJA TENSION;7774;997,69;28,23;27,66;0;5,91;39,83;0,998
1701382886;CNEL_STO_DOM;ESTACION;Urbana;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1151;136,81;2,22;-7,2;0;5,91;5,51;0,998
1700167478;CNEL_STO_DOM;ESTACION;Rural;REPETIDOR;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;64,08;7,69;1,5;1,18;0;5,91;0;0,998
1700178345;CNEL_STO_DOM;ESTACION;Rural;SIN_INFORMACION;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;170;27;1,26;1,42;0;5,91;1,15;0,998
1700135123;CNEL_STO_DOM;ESTACION;Rural;2G3G4G;2;2;2;COMERCIAL SIN DEMANDA BAJA TENSION;1543;188,28;1,11;-1,61;0;5,91;0;0,998
1700156643;CNEL_STO_DOM;ESTACION;Rural;2G;1;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;347;42,25;-12,66;-11,73;0;5,91;0;0,998
1700181138;CNEL_STO_DOM;ESTACION;Rural;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;521;60,55;3,87;2,64;0;5,91;0;0,998
1700177971;CNEL_STO_DOM;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1829;228,58;0,83;3,58;0;5,91;0;0,998
1700178188;CNEL_STO_DOM;ESTACION;Rural;3G4G;0;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2283;249,86;10,34;0,21;0;5,91;0;0,998
1700148306;CNEL_STO_DOM;ESTACION;Rural;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1219;149,53;-2,79;-4,54;0;5,91;0;0,998
1700155384;CNEL_STO_DOM;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;645;72,62;-3,93;-4,11;0;5,91;0;0,998
1700135643;CNEL_STO_DOM;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1127;133,74;3,49;-0,18;0;5,91;0;0,998
1700162270;CNEL_STO_DOM;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;1383;180,29;4,93;4,9;0;5,91;7,89;0,998
1700152388;CNEL_STO_DOM;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;840;104,31;-2;-1,65;0;5,91;0;0,998
1700242419;CNEL_STO_DOM;ESTACION;Rural;2G3G;2;4;0;COMERCIAL SIN DEMANDA BAJA TENSION;1116;134,37;3,71;1,42;0;5,91;8,1;0,998
1700179125;CNEL_STO_DOM;ESTACION;Rural;2G3G;2;7;0;COMERCIAL SIN DEMANDA BAJA TENSION;1629;189,72;5,82;6,04;0;5,91;0;0,998
1700242490;CNEL_STO_DOM;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;694;79,8;-0,56;-0,43;0;5,91;0;0,998
1701192939;CNEL_STO_DOM;ESTACION;Rural;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;803;92,35;-1,16;-2,08;0;5,91;0;0,998
1700166648;CNEL_STO_DOM;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;817;102,28;-6,15;-5,16;0;5,91;0;0,998
1700152458;CNEL_STO_DOM;ESTACION;Rural;2G3G4G;3;6;3;COMERCIAL SIN DEMANDA BAJA TENSION;2357;248,82;3,97;3,47;0;5,91;0;0,998
1700175001;CNEL_STO_DOM;ESTACION;Rural;2G3G4G;3;4;3;COMERCIAL SIN DEMANDA BAJA TENSION;1557;189,95;3,16;3,16;0;5,91;0;0,998
1700135593;CNEL_STO_DOM;ESTACION;Rural;2G3G4G;2;4;3;COMERCIAL SIN DEMANDA BAJA TENSION;64,08;7,69;1,5;0;0;6;0;0,998
1700228987;CNEL_STO_DOM;ESTACION;Sub-Urbana;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;7291;730,89;23,2;15,02;0;5,91;41,85;0,998
1700212293;CNEL_STO_DOM;ESTACION;Rural;2G3G4G;3;4;3;COMERCIAL SIN DEMANDA BAJA TENSION;2543;328,66;20,02;19,82;0;5,91;18,63;0,998
1700127494;CNEL_STO_DOM;ESTACION;Rural;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;1316,5;161,19;1,57;4,87;0;5,955;0;0,998
1700212244;CNEL_STO_DOM;ESTACION;Rural;REPETIDOR;0;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;879;97,92;10,99;10,76;0;5,91;6,68;0,998
1700246629;CNEL_STO_DOM;ESTACION;Rural;2G;3;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;647;75,85;-3,31;-3,01;0;5,91;0;0,998
1700131532;CNEL_STO_DOM;ESTACION;Rural;2G;2;0;0;COMERCIAL SIN DEMANDA BAJA TENSION;712;89,36;-1,79;-6,32;0;5,91;7,06;0,998
