id_terraza,id_local,id_distrito_local,desc_distrito_local,id_barrio_local,desc_barrio_local,id_ndp_edificio,id_clase_ndp_edificio,id_vial_edificio,clase_vial_edificio,desc_vial_edificio,nom_edificio,num_edificio,Cod_Postal,coordenada_x_local,coordenada_y_local,id_tipo_acceso_local,desc_tipo_acceso_local,id_situacion_local,desc_situacion_local,secuencial_local_PC,Escalera,id_planta_agrupado,id_local_agrupado,coordenada_x_agrupacion,coordenada_y_agrupacion,rotulo,id_periodo_terraza,desc_periodo_terraza,id_situacion_terraza,desc_situacion_terraza,Superficie_ES,Superficie_RA,Fecha_confir_ult_decreto_resol,id_ndp_terraza,id_clase_ndp_terraza,ID_VIAL,DESC_CLASE,DESC_NOMBRE,nom_terraza,num_terraza,cal_terraza,desc_ubicacion_terraza,hora_ini_LJ_es,hora_fin_LJ_es,hora_ini_LJ_ra,hora_fin_LJ_ra,hora_ini_VS_es,hora_fin_VS_es,hora_ini_VS_ra,hora_fin_VS_ra,mesas_aux_es,mesas_aux_ra,mesas_es,mesas_ra,sillas_es,sillas_ra
19291,270570409,17,VILLAVERDE          ,1705,LOS ANGELES         ,31053288,1,31001265,CALLE                   ,EL ASOMBRO DE DAMASCO                             ,NUM,14,28041,4.40414E+14,4.46769E+13,1,Puerta Calle,1,Abierto,5,,PB,,,,SIN ESPECIFICAR,1,Anual,1,Abierta,10,10,04/11/2021,31053303,1,31001270,CALLE                   ,LA PICARA MOLINERA                                ,NUM,16,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,4,4,10,  
19292,285030444,17,VILLAVERDE          ,1705,LOS ANGELES         ,11129119,1,426675,CALLE                   ,LA CORTE DE FARAON                                ,NUM,7,28041,44091955,446810451,1,Puerta Calle,1,Abierto,10,,PB,A,,,DONER KEBAB KHYBER,1,Anual,1,Abierta,1296,1296,04/11/2021,31053268,1,426675,CALLE                   ,LA CORTE DE FARAON                                ,NUM,7, B,Otros,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,4,4,16,  
19293,280030635,6,TETUAN              ,602,CUATRO CAMINOS      ,11030022,1,550500,CALLE                   ,ORENSE                                            ,NUM,34,28020,4411476,447844653,1,Puerta Calle,1,Abierto,50,,PB,06,,,MOBYDICK,1,Anual,1,Abierta,3447,3447,05/11/2021,20011240,1,114200,AVENIDA                 ,BRASIL                                            ,NUM,5,  ,Superficie en parcela privada,08:00:00 p. m.,12:00:00 a. m.,08:00:00 p. m.,11:30:00 p. m.,08:00:00 p. m.,01:30:00 a. m.,08:00:00 p. m.,11:30:00 p. m.,0,0,4,4,16,  
19294,270562786,6,TETUAN              ,601,BELLAS VISTAS       ,31050046,1,114600,CALLE                   ,BRAVO MURILLO                                     ,NUM,107,28020,4402086,447771754,1,Puerta Calle,1,Abierto,10,,PB,04,,,TIERRA BURRITO BAR,1,Anual,1,Abierta,5418,5418,05/11/2021,31050046,1,114600,CALLE                   ,BRAVO MURILLO                                     ,NUM,107, J,Calle peatonal,01:00:00 a. m.,01:01:00 a. m.,01:00:00 a. m.,12:00:00 a. m.,01:00:00 a. m.,02:00:00 a. m.,01:00:00 a. m.,12:00:00 a. m.,0,0,11,11,41, J
19295,285008452,6,TETUAN              ,602,CUATRO CAMINOS      ,11029280,1,550500,CALLE                   ,ORENSE                                            ,NUM,18,28020,4410766,447797753,1,Puerta Calle,1,Abierto,40,A,SO,03,,,PARADISO,1,Anual,1,Abierta,7668,7668,05/11/2021,11029280,1,550500,CALLE                   ,ORENSE                                            ,NUM,18,  ,Calle peatonal,05:00:00 p. m.,12:00:00 a. m.,05:00:00 p. m.,11:30:00 p. m.,05:00:00 p. m.,01:30:00 a. m.,05:00:00 p. m.,11:30:00 p. m.,0,0,10,10,38,  
19296,270540971,6,TETUAN              ,602,CUATRO CAMINOS      ,11029267,1,153600,PASEO                   ,CASTELLANA                                        ,NUM,95,28046,4413256,447814653,1,Puerta Calle,1,Abierto,30,,PB,A3,,,FABORIT,1,Anual,1,Abierta,8005,8005,05/11/2021,11029267,1,153600,PASEO                   ,CASTELLANA                                        ,NUM,95,  ,Superficie en parcela privada,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,11:00:00 p. m.,10:00:00 a. m.,11:00:00 p. m.,0,0,19,19,69,  
19297,285032795,18,VILLA DE VALLECAS   ,1803,ENSANCHE DE VALLECAS,31023979,1,31000474,AVENIDA                 ,ENSANCHE DE VALLECAS                              ,NUM,102,28051,44942951,446803739,1,Puerta Calle,1,Abierto,20,,PB,,,,BAR-RESTAURANTE,1,Anual,1,Abierta,5711,5711,05/11/2021,31023979,1,31000474,AVENIDA                 ,ENSANCHE DE VALLECAS                              ,NUM,102, A,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,13,13,52, A
19298,270433840,6,TETUAN              ,602,CUATRO CAMINOS      ,11029233,1,360700,CALLE                   ,HERNANI                                           ,NUM,48,28020,4407326,447772453,1,Puerta Calle,1,Abierto,10,,PB,01,,,EL QUINTO VINO,1,Anual,1,Abierta,4379,4379,05/11/2021,11029233,1,360700,CALLE                   ,HERNANI                                           ,NUM,48,  ,Zona de estacionamiento,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,7,7,14,  
19299,270350728,15,CIUDAD LINEAL       ,1502,PUEBLO NUEVO        ,11105610,1,285400,CALLE                   ,EZEQUIEL SOLANA                                   ,NUM,7,28017,44516357,447600047,1,Puerta Calle,1,Abierto,10,D,PB,B,,,BAR LA GAVIOTA,1,Anual,1,Abierta,1883,1883,05/11/2021,11105610,1,285400,CALLE                   ,EZEQUIEL SOLANA                                   ,NUM,7,  ,Zona de estacionamiento,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,0,0,3,3,9,  
19300,270323963,11,CARABANCHEL         ,1103,SAN ISIDRO          ,11073833,1,777860,CALLE                   ,VIA CARPETANA                                     ,NUM,81,28047,4374006,447197355,1,Puerta Calle,1,Abierto,20,,PB,DR,,,CAFETERIA LA PARADA,1,Anual,1,Abierta,238,238,08/11/2021,11073833,1,777860,CALLE                   ,VIA CARPETANA                                     ,NUM,81,  ,Zona de estacionamiento,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,5,5,19,  
19301,270150242,11,CARABANCHEL         ,1104,VISTA ALEGRE        ,11074480,1,543600,CALLE                   ,OCA                                               ,NUM,89,28025,4369496,447110855,1,Puerta Calle,1,Abierto,10,,PB,01,,,CAFETERIA MARLO,1,Anual,1,Abierta,816,816,08/11/2021,11074480,1,543600,CALLE                   ,OCA                                               ,NUM,89,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,4,4,12,  
19302,110004087,11,CARABANCHEL         ,1103,SAN ISIDRO          ,11073836,1,777860,CALLE                   ,VIA CARPETANA                                     ,NUM,95,28047,4373496,447188855,1,Puerta Calle,1,Abierto,20,,PB,01,,,BAR AVENIDA,1,Anual,1,Abierta,361,361,08/11/2021,11073836,1,777860,CALLE                   ,VIA CARPETANA                                     ,NUM,95,  ,Zona de estacionamiento,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,01:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,6,6,24,  
19303,270509515,13,PUENTE DE VALLECAS  ,1306,NUMANCIA            ,11101078,1,18600,AVENIDA                 ,ALBUFERA                                          ,NUM,25,28038,44340157,447206249,1,Puerta Calle,1,Abierto,30,,PB,,,,VIPS                    ,1,Anual,1,Abierta,1286,1286,10/11/2021,11101078,1,18600,AVENIDA                 ,ALBUFERA                                          ,NUM,25,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,4,4,14,  
19304,270273996,13,PUENTE DE VALLECAS  ,1301,ENTREVIAS           ,11088808,1,501400,CALLE                   ,MEMBEZAR                                          ,NUM,5,28053,44329756,447013549,1,Puerta Calle,1,Abierto,20,,PB,01,,,BAR MARTIN,1,Anual,1,Abierta,48,48,10/11/2021,11088808,1,501400,CALLE                   ,MEMBEZAR                                          ,NUM,5,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,3,3,6,  
19305,280032553,6,TETUAN              ,603,CASTILLEJOS         ,20149622,1,649200,CALLE                   ,ROSARIO PINO                                      ,NUM,12,28020,4413186,447929653,1,Puerta Calle,1,Abierto,20,,PB,06,,,CABO DO MUNDO,1,Anual,1,Abierta,3865,3865,12/11/2021,20149622,1,649200,CALLE                   ,ROSARIO PINO                                      ,NUM,12,  ,Calle peatonal,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,10,10,35,  
19306,270525037,6,TETUAN              ,606,BERRUGUETE          ,11037790,1,705100,CALLE                   ,SAUCO                                             ,NUM,1,28039,44032661,447913954,1,Puerta Calle,1,Abierto,10,,PB,01,,,RESTAURANTE CANTESPINO,1,Anual,1,Abierta,172,172,12/11/2021,11037790,1,705100,CALLE                   ,SAUCO                                             ,NUM,1,  ,Zona de estacionamiento,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,3,3,12,  
19307,270309738,6,TETUAN              ,604,ALMENARA            ,11031706,1,455900,CALLE                   ,MAGNOLIAS                                         ,NUM,56,28029,44136261,448010853,1,Puerta Calle,1,Abierto,10,,PB,A,,,SERVICIOS DE CULTO RELIGIOSO,1,Anual,1,Abierta,1096,1096,12/11/2021,11031706,1,455900,CALLE                   ,MAGNOLIAS                                         ,NUM,56,  ,Zona de estacionamiento,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,2,2,8,  
19308,270414992,6,TETUAN              ,602,CUATRO CAMINOS      ,11029277,1,550500,CALLE                   ,ORENSE                                            ,NUM,12,28020,4410566,447783453,1,Puerta Calle,1,Abierto,70,,SO,04,,,ROCOCO,1,Anual,1,Abierta,847,847,12/11/2021,11029277,1,550500,CALLE                   ,ORENSE                                            ,NUM,12,  ,Calle peatonal,05:00:00 p. m.,12:00:00 a. m.,05:00:00 p. m.,11:30:00 p. m.,05:00:00 p. m.,01:30:00 a. m.,05:00:00 p. m.,11:30:00 p. m.,0,0,8,8,32,  
19309,270488638,15,CIUDAD LINEAL       ,1501,VENTAS              ,11103516,1,402600,CALLE                   ,POETA BLAS DE OTERO                               ,NUM,34,28017,44470557,447476248,1,Puerta Calle,1,Abierto,20,,PB,,,,BAR R Y J,1,Anual,1,Abierta,115,115,17/11/2021,11103516,1,402600,CALLE                   ,POETA BLAS DE OTERO                               ,NUM,34,  ,Acera,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,0,0,5,5,14,  
19310,270172260,15,CIUDAD LINEAL       ,1503,QUINTANA            ,11109228,1,88909488,CALLE                   ,ALCALA                                            ,NUM,337,28027,44499557,447608047,1,Puerta Calle,1,Abierto,60,A,PB,12,,,WOKMAN EXPRESS,1,Anual,1,Abierta,886,886,17/11/2021,11109228,1,88909488,CALLE                   ,ALCALA                                            ,NUM,337,  ,Acera,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,12:00:00 a. m.,0,0,7,7,14,  
19311,270485486,5,CHAMARTIN           ,505,NUEVA ESPAÑA        ,11026270,1,597200,AVENIDA                 ,PIO XII                                           ,NUM,25,28016,4426556,447934851,1,Puerta Calle,1,Abierto,10,,PB,02,,,HOTEL DON PIO,1,Anual,1,Abierta,3822,3822,17/11/2021,11026270,1,597200,AVENIDA                 ,PIO XII                                           ,NUM,25,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,6,6,24,  
19312,270404821,5,CHAMARTIN           ,503,CIUDAD JARDIN       ,11024071,1,472100,CALLE                   ,MARCENADO                                         ,NUM,15,28002,44291959,44775025,1,Puerta Calle,1,Abierto,10,,PB,E,,,CAFE BAR MARILYN,1,Anual,1,Abierta,2179,2179,17/11/2021,11024071,1,472100,CALLE                   ,MARCENADO                                         ,NUM,15,  ,Zona de estacionamiento,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,7,7,14,  
19313,70000070,7,CHAMBERI            ,703,TRAFALGAR           ,11039873,1,141400,CALLE                   ,CARDENAL CISNEROS                                 ,NUM,15,28010,4404706,447575453,1,Puerta Calle,1,Abierto,10,,PB,,,,SAMARA,1,Anual,1,Abierta,1862,1862,17/11/2021,11039873,1,141400,CALLE                   ,CARDENAL CISNEROS                                 ,NUM,15,  ,Zona de estacionamiento,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,3,3,12,  
19314,70000289,7,CHAMBERI            ,703,TRAFALGAR           ,11040084,1,341000,CALLE                   ,GONZALO DE CORDOBA                                ,NUM,16,28010,4404406,447598653,1,Puerta Calle,1,Abierto,20,,PB,,,,LA ESQUINA,1,Anual,1,Abierta,2214,2214,17/11/2021,11040084,1,341000,CALLE                   ,GONZALO DE CORDOBA                                ,NUM,16,  ,Zona de estacionamiento,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,5,5,12,  
19315,285016451,8,FUENCARRAL-EL PARDO ,806,VALVERDE            ,31008779,1,2801,CALLE                   ,SAN JUAN DE ORTEGA                                ,NUM,24,28050,44274963,448407053,1,Puerta Calle,1,Abierto,40,,PB,15,,,BROKER,1,Anual,1,Abierta,6953,6953,17/11/2021,31008780,1,2801,CALLE                   ,SAN JUAN DE ORTEGA                                ,NUM,26,  ,Superficie en parcela privada,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,13,13,46,  
19316,270544607,13,PUENTE DE VALLECAS  ,1302,SAN DIEGO           ,11093785,1,615800,CALLE                   ,PUERTO DE BALBARAN                                ,NUM,45,28018,44331256,447037849,1,Puerta Calle,1,Abierto,10,,PB,03,,,GRANIER,1,Anual,1,Abierta,1154,1154,18/11/2021,11093785,1,615800,CALLE                   ,PUERTO DE BALBARAN                                ,NUM,45,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,3,3,11,  
19317,270347108,4,SALAMANCA           ,401,RECOLETOS           ,11014542,1,153800,CALLE                   ,CASTELLO                                          ,NUM,3,28001,44215858,447488351,1,Puerta Calle,1,Abierto,20,,PB,DR,,,BAR-RESTAURANTE,1,Anual,1,Abierta,1554,1554,18/11/2021,11014542,1,153800,CALLE                   ,CASTELLO                                          ,NUM,3,  ,Zona de estacionamiento,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,3,3,10,  
19318,270075527,4,SALAMANCA           ,403,FUENTE DEL BERRO    ,11016694,1,690100,CALLE                   ,SANCHO DAVILA                                     ,NUM,33,28028,44387957,447518649,1,Puerta Calle,1,Abierto,10,,PB,DR,,,LA RETAMA,1,Anual,1,Abierta,1323,1323,18/11/2021,11016694,1,690100,CALLE                   ,SANCHO DAVILA                                     ,NUM,33,  ,Zona de estacionamiento,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,3,3,6,  
19319,280048447,8,FUENCARRAL-EL PARDO ,806,VALVERDE            ,20149845,1,87100,CALLE                   ,MARIA TUBAU                                       ,NUM,19,28050,44247163,448471554,1,Puerta Calle,1,Abierto,90,,PB,13,,,COSAFINA,1,Anual,1,Abierta,2189,2189,22/11/2021,20057135,1,88909173,CALLE                   ,FEDERICO MOMPOU                                   ,NUM,6,  ,Acera,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,08:00:00 a. m.,01:30:00 a. m.,08:00:00 a. m.,01:00:00 a. m.,0,0,6,6,18, A
19320,270538330,16,HORTALEZA           ,1606,VALDEFUENTES        ,31014713,1,31000002,CALLE                   ,PRINCESA DE EBOLI                                 ,NUM,94,28050,44410061,448279751,1,Puerta Calle,1,Abierto,10,,SO,2,,,DOMINOS,1,Anual,1,Abierta,3955,3955,22/11/2021,31047194,1,31000074,AVENIDA                 ,ISABEL DE VALOIS                                  ,NUM,53,  ,Zona de estacionamiento,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,7,7,28,  
19321,285011840,7,CHAMBERI            ,703,TRAFALGAR           ,11039961,1,313100,CALLE                   ,FUENCARRAL                                        ,NUM,131,28010,4403176,447587853,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,KALÚA HELADERIA,1,Anual,1,Abierta,3892,3892,22/11/2021,11039962,1,313100,CALLE                   ,FUENCARRAL                                        ,NUM,133,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,11,11,44,  
19322,40003220,4,SALAMANCA           ,401,RECOLETOS           ,11014347,1,85200,CALLE                   ,AYALA                                             ,NUM,64,28001,44224558,447542851,1,Puerta Calle,1,Abierto,10,,PB,,,,TRH ESSENCE,1,Anual,1,Abierta,2484,2484,23/11/2021,11014347,1,85200,CALLE                   ,AYALA                                             ,NUM,64,  ,Zona de estacionamiento,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,4,4,13,  
19323,270069466,4,SALAMANCA           ,401,RECOLETOS           ,11014301,1,85200,CALLE                   ,AYALA                                             ,NUM,46,28001,44203758,447544351,1,Puerta Calle,1,Abierto,10,,PB,IZ,,,BAR RESTAURANTE LA DESAYUNERIA,1,Anual,1,Abierta,21,21,23/11/2021,11014301,1,85200,CALLE                   ,AYALA                                             ,NUM,46,  ,Zona de estacionamiento,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,2,2,8,  
19324,270417851,9,MONCLOA-ARAVACA     ,903,CIUDAD UNIVERSITARIA,20017068,1,31600,CALLE                   ,ALMANSA                                           ,NUM,74,28040,43976361,447792054,1,Puerta Calle,1,Abierto,20,,PB,01,,,BURGER KING,1,Anual,1,Abierta,21,21,24/11/2021,20017068,1,31600,CALLE                   ,ALMANSA                                           ,NUM,74,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,8,8,27,  
19325,270526771,9,MONCLOA-ARAVACA     ,901,CASA DE CAMPO       ,11052030,1,767200,AVENIDA                 ,VALLADOLID                                        ,NUM,69,28008,43786961,447593756,1,Puerta Calle,1,Abierto,20,,PB,B,,,EDEL CAFE,1,Anual,1,Abierta,286,286,24/11/2021,11052030,1,767200,AVENIDA                 ,VALLADOLID                                        ,NUM,69,  ,Zona de estacionamiento,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,4,4,16,  
19326,270134572,9,MONCLOA-ARAVACA     ,902,ARGUELLES           ,11052373,1,489700,CALLE                   ,MARTIN DE LOS HEROS                               ,NUM,33,28008,4393396,447529654,1,Puerta Calle,1,Abierto,10,,PB,A2,,,RÃ³TULO NO INFORMADO,1,Anual,1,Abierta,114,114,24/11/2021,11052373,1,489700,CALLE                   ,MARTIN DE LOS HEROS                               ,NUM,33,  ,Zona de estacionamiento,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,2,2,8,  
19327,280044092,9,MONCLOA-ARAVACA     ,901,CASA DE CAMPO       ,11052110,1,298900,PASEO                   ,FLORIDA                                           ,NUM,47,28008,43858661,447499155,1,Puerta Calle,1,Abierto,10,,PB,L4,,,CAFE DE LA RIVIERE,1,Anual,1,Abierta,217,217,24/11/2021,11052110,1,298900,PASEO                   ,FLORIDA                                           ,NUM,47,  ,Acera,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,4,4,9,  
19328,270569059,2,ARGANZUELA          ,203,CHOPERA             ,20007598,1,506000,CALLE                   ,MIGUEL ARREDONDO                                  ,NUM,4,28045,0,0,0,Agrupado,1,Abierto,0,,PB,55,44091858,447182752,LA PASTERÍA,1,Anual,1,Abierta,3162,3162,24/11/2021,20007598,1,506000,CALLE                   ,MIGUEL ARREDONDO                                  ,NUM,4,  ,Calle peatonal,11:00:00 a. m.,01:30:00 a. m.,11:00:00 a. m.,12:00:00 a. m.,11:00:00 a. m.,02:30:00 a. m.,11:00:00 a. m.,12:00:00 a. m.,0,0,8,8,24,  
19329,270376790,2,ARGANZUELA          ,203,CHOPERA             ,20007598,1,506000,CALLE                   ,MIGUEL ARREDONDO                                  ,NUM,4,28045,0,0,0,Agrupado,1,Abierto,0,,PB,BC61,44091858,447182752,MAZALI,1,Anual,1,Abierta,3162,3162,24/11/2021,20007598,1,506000,CALLE                   ,MIGUEL ARREDONDO                                  ,NUM,4,  ,Calle peatonal,11:00:00 a. m.,01:00:00 a. m.,11:00:00 a. m.,12:00:00 a. m.,11:00:00 a. m.,02:30:00 a. m.,11:00:00 a. m.,12:00:00 a. m.,0,0,8,8,24,  
19330,270518965,2,ARGANZUELA          ,206,PALOS DE MOGUER     ,11010019,1,45400,CALLE                   ,ANCORA                                            ,NUM,12,28045,44126758,447269252,1,Puerta Calle,1,Abierto,10,,SO,01,,,SALA DE ESCAPE,1,Anual,1,Abierta,5824,5824,25/11/2021,11010019,1,45400,CALLE                   ,ANCORA                                            ,NUM,12,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,7,7,27,  
19331,285001087,4,SALAMANCA           ,406,CASTELLANA          ,11020160,1,172600,CALLE                   ,CLAUDIO COELLO                                    ,NUM,122,28006,44188759,447645252,1,Puerta Calle,1,Abierto,30,,PB,,,,IO CLAUDIO,1,Anual,1,Abierta,2628,2628,25/11/2021,11020160,1,172600,CALLE                   ,CLAUDIO COELLO                                    ,NUM,122,  ,Zona de estacionamiento,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,4,4,10,  
19332,160001026,16,HORTALEZA           ,1603,CANILLAS            ,20104236,1,88908858,AVENIDA                 ,GRAN VIA DE HORTALEZA                             ,NUM,82,28043,44532259,447997348,1,Puerta Calle,1,Abierto,20,,PB,06,,,PASTELES EN MI JARDIN,1,Anual,1,Abierta,1753,1753,29/11/2021,20104236,1,88908858,AVENIDA                 ,GRAN VIA DE HORTALEZA                             ,NUM,82, C,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,7,7,24, C
19333,270440261,10,LATINA              ,1007,LAS AGUILAS         ,11067778,1,546100,CALLE                   ,OLIVA DE PLASENCIA                                ,NUM,1,28044,0,0,0,Agrupado,1,Abierto,0,,PB,E201,43383462,447006658,PIZZERIA LA RUEDA (L-390),1,Anual,1,Abierta,32,32,29/11/2021,11067778,1,546100,CALLE                   ,OLIVA DE PLASENCIA                                ,NUM,1,  ,Calle peatonal,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,13,13,38,  
19334,270526819,20,SAN BLAS-CANILLEJAS ,2005,ROSAS               ,11136308,1,915,CALLE                   ,AINSA                                             ,NUM,30,28022,44820556,447596343,1,Puerta Calle,1,Abierto,10,,PB,B,,,DONER KEBAP ANTEP,1,Anual,1,Abierta,206,206,30/11/2021,20042890,1,478850,CALLE                   ,MARIA SEVILLA DIAGO                               ,NUM,6,  ,Zona de estacionamiento,08:00:00 a. m.,12:00:00 p. m.,08:00:00 a. m.,12:00:00 p. m.,08:00:00 a. m.,12:00:00 p. m.,08:00:00 a. m.,12:00:00 p. m.,0,0,2,2,8,  
19336,270054720,2,ARGANZUELA          ,202,ACACIAS             ,11008345,1,2900,PASEO                   ,ACACIAS                                           ,NUM,69,28005,43946159,447249553,1,Puerta Calle,1,Abierto,20,,PB,03,,,BANCO SANTANDER SA,1,Anual,1,Abierta,1863,1863,30/11/2021,11008351,1,597700,GLORIETA                ,PIRAMIDES                                         ,NUM,1,  ,Acera,10:00:00 a. m.,01:00:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,10:00:00 a. m.,02:30:00 a. m.,10:00:00 a. m.,12:00:00 a. m.,0,0,4,4,14,  
