prov_insc,cant_insc,parr_insc,anio_insc,mes_insc,mes_reg,dia_insc,fecha_insc,hijos_rec,mcap_bie,nac_1,cod_pais1,sexo_1,anio_nac1,mes_nac1,dia_nac1,fecha_nac1,edad_1,nmatant1,est_civi1,p_etnica1,niv_inst1,sabe_leer1,prov_hab1,cant_hab1,parr_hab1,area_1,nac_2,cod_pais2,sexo_2,anio_nac2,mes_nac2,dia_nac2,fecha_nac2,edad_2,nmatant2,est_civi2,p_etnica2,niv_inst2,sabe_leer2,prov_hab2,cant_hab2,parr_hab2,area_2
17,1701,170110,2020,12,diciembre,11,12/11/2020,0,2,1,218,1,1995,9,15,9/15/1995,25,0,1,6,6,0,17,1701,170110,1,1,218,2,1993,8,1,08/01/1993,27,0,1,6,6,0,17,1701,170108,1
17,1701,170177,2020,12,diciembre,23,12/23/2020,0,2,1,218,1,1991,9,28,9/28/1991,29,0,1,6,8,0,17,1701,170177,2,1,218,2,1992,12,28,12/28/1992,27,0,1,6,8,0,17,1705,170501,1
17,1701,170177,2020,12,diciembre,30,12/30/2020,0,2,1,218,1,1993,4,10,04/10/1993,27,0,1,6,8,0,17,1701,170177,2,1,218,2,1993,9,14,9/14/1993,27,0,1,6,8,0,17,1701,170106,1
17,1701,170155,2020,12,diciembre,18,12/18/2020,0,2,1,218,1,1988,10,14,10/14/1988,32,0,1,6,6,0,17,1701,170155,2,1,218,2,1993,8,6,08/06/1993,27,0,1,6,2,0,17,1705,170501,1
17,1703,170350,2020,12,diciembre,18,12/18/2020,0,2,1,218,1,1991,7,21,7/21/1991,29,0,1,6,6,0,17,1703,170350,1,1,218,2,1993,8,30,8/30/1993,27,0,1,6,8,0,17,1701,170131,1
17,1703,170350,2020,12,diciembre,18,12/18/2020,0,2,1,218,1,1992,7,27,7/27/1992,28,0,1,6,8,0,17,1703,170350,1,1,218,2,1993,3,31,3/31/1993,27,0,1,6,8,0,17,1705,170501,1
17,1701,170110,2020,12,diciembre,24,12/24/2020,1,2,1,218,1,1992,1,6,01/06/1992,28,0,1,6,8,0,17,1701,170110,1,1,218,2,1993,9,25,9/25/1993,27,0,1,6,8,0,17,1701,170131,1
17,1702,170202,2020,12,diciembre,22,12/22/2020,1,2,1,218,1,1996,5,5,05/05/1996,24,0,1,6,8,0,17,1702,170202,1,1,218,2,1993,8,18,8/18/1993,27,0,1,6,6,0,17,1701,170108,1
17,1702,170202,2020,12,diciembre,22,12/22/2020,1,2,1,218,1,1991,12,17,12/17/1991,29,0,1,6,8,0,17,1702,170202,1,1,218,2,1993,1,29,1/29/1993,27,0,1,6,8,0,17,1702,170202,1
17,1701,170184,2020,9,septiembre,4,09/04/2020,1,2,2,862,1,1986,7,1,07/01/1986,34,0,1,6,8,0,17,1701,170184,2,2,862,2,1993,3,2,03/02/1993,27,0,1,6,6,0,17,1701,170121,1
17,1701,170184,2020,9,septiembre,18,9/18/2020,0,2,1,218,1,1994,12,12,12/12/1994,25,0,1,6,6,0,17,1701,170184,2,1,218,2,1993,8,4,08/04/1993,27,0,1,6,8,0,17,1701,170150,1
17,1701,170184,2020,10,octubre,2,10/02/2020,0,2,1,218,1,1988,3,15,3/15/1988,32,0,1,7,8,0,17,1701,170184,2,1,218,2,1993,7,28,7/28/1993,27,0,1,7,8,0,17,1701,170150,1
17,1701,170160,2020,12,diciembre,3,12/03/2020,0,9,1,218,1,1988,4,18,4/18/1988,32,0,1,6,6,0,17,1701,170160,2,1,218,2,1993,4,20,4/20/1993,27,0,1,6,8,0,17,1701,170108,1
17,1701,170184,2020,12,diciembre,22,12/22/2020,0,2,1,218,1,1992,11,6,11/06/1992,28,0,1,6,6,0,17,1701,170184,2,1,218,2,1993,4,23,4/23/1993,27,0,1,6,6,0,17,1701,170125,1
17,1701,170160,2020,11,noviembre,4,11/04/2020,0,9,1,218,1,1988,2,25,2/25/1988,32,0,1,6,6,0,17,1701,170160,2,1,218,2,1993,8,5,08/05/1993,27,0,1,6,8,0,17,1701,170108,1
17,1701,170113,2020,1,enero,4,01/04/2020,1,2,1,218,1,1988,4,2,04/02/1988,31,0,1,6,5,1,17,1701,170121,1,1,218,2,1992,12,14,12/14/1992,27,0,1,6,6,1,17,1701,170121,1
17,1701,170113,2020,1,enero,17,1/17/2020,0,2,1,218,1,1998,7,7,07/07/1998,21,0,1,6,6,1,17,1701,170104,1,1,218,2,1992,12,24,12/24/1992,27,0,1,1,8,1,17,1701,170101,1
17,1701,170113,2020,1,enero,12,01/12/2020,0,2,1,218,1,1994,12,10,12/10/1994,25,0,1,4,8,1,17,1701,170103,1,1,218,2,1992,3,11,03/11/1992,27,0,1,6,8,1,17,1701,170103,1
17,1701,170113,2020,1,enero,24,1/24/2020,2,2,1,218,1,1988,9,9,09/09/1988,31,0,1,6,5,1,17,1701,170104,1,1,218,2,1992,6,2,06/02/1992,27,0,1,6,3,1,17,1701,170104,1
17,1701,170113,2020,2,febrero,13,2/13/2020,3,2,1,218,1,1992,1,12,01/12/1992,28,0,1,1,5,1,17,1701,170119,1,1,218,2,1992,8,30,8/30/1992,27,0,1,6,5,1,17,1701,170119,1
17,1701,170113,2020,2,febrero,20,2/20/2020,2,2,1,218,1,1993,8,22,8/22/1993,26,0,1,6,6,1,17,1701,170121,1,1,218,2,1993,1,18,1/18/1993,27,0,1,6,6,1,17,1701,170121,1
17,1701,170113,2020,2,febrero,20,2/20/2020,0,2,1,218,1,1991,8,4,08/04/1991,28,0,1,6,8,1,17,1701,170126,1,1,218,2,1992,10,18,10/18/1992,27,0,1,6,8,1,17,1701,170103,1
17,1701,170113,2020,3,marzo,10,03/10/2020,2,2,1,218,1,1986,9,16,9/16/1986,33,0,1,6,8,1,17,1701,170126,1,1,218,2,1992,6,29,6/29/1992,27,0,1,6,3,1,17,1701,170126,1
17,1701,170113,2020,3,marzo,11,03/11/2020,1,2,1,218,1,1991,1,22,1/22/1991,29,0,1,6,8,1,17,1701,170126,1,1,218,2,1992,9,24,9/24/1992,27,0,1,6,6,1,17,1701,170123,1
17,1701,170113,2020,6,junio,12,06/12/2020,0,2,1,218,1,1989,10,30,10/30/1989,30,0,1,6,8,1,17,1705,170550,1,1,218,2,1992,12,26,12/26/1992,27,0,1,6,8,1,17,1701,170108,1
17,1701,170113,2020,7,julio,10,07/10/2020,0,2,1,218,1,1991,11,21,11/21/1991,28,0,1,6,8,1,17,1701,170130,1,1,218,2,1993,1,21,1/21/1993,27,0,1,6,7,1,17,1701,170108,1
17,1701,170113,2020,7,julio,17,7/17/2020,0,2,1,218,1,1989,9,28,9/28/1989,30,0,1,6,8,1,17,1701,170108,1,1,218,2,1992,12,26,12/26/1992,27,0,1,6,8,1,17,1701,170108,1
17,1701,170113,2020,7,julio,17,7/17/2020,0,2,1,218,1,1991,3,21,3/21/1991,29,0,1,6,8,1,17,1701,170113,1,1,218,2,1993,2,8,02/08/1993,27,0,1,6,8,1,17,1701,170113,1
17,1701,170113,2020,7,julio,27,7/27/2020,0,2,1,218,1,1991,7,3,07/03/1991,29,0,1,6,8,1,17,1701,170114,1,1,218,2,1993,1,11,01/11/1993,27,0,1,6,8,1,17,1701,170114,1
17,1701,170113,2020,8,agosto,6,08/06/2020,0,2,1,218,1,1991,1,5,01/05/1991,29,0,1,6,8,1,17,1701,170101,1,1,218,2,1993,5,28,5/28/1993,27,0,1,6,8,1,17,1701,170125,1
17,1701,170113,2020,8,agosto,7,08/07/2020,1,2,1,218,1,1996,12,30,12/30/1996,23,0,1,6,8,1,17,1701,170125,1,1,218,2,1993,2,22,2/22/1993,27,0,1,6,9,1,17,1701,170125,1
17,1701,170113,2020,8,agosto,12,08/12/2020,0,2,1,218,1,1992,7,26,7/26/1992,28,0,1,1,6,1,17,1701,170111,1,1,218,2,1993,5,7,05/07/1993,27,0,1,1,6,1,17,1701,170111,1
17,1701,170113,2020,8,agosto,14,8/14/2020,0,2,1,218,1,1990,5,30,5/30/1990,30,0,1,6,8,1,17,1701,170112,1,1,218,2,1993,1,11,01/11/1993,27,0,1,6,8,1,17,1701,170112,1
17,1701,170113,2020,9,septiembre,3,09/03/2020,0,2,1,218,1,1987,1,26,1/26/1987,33,0,1,6,6,1,17,1701,170119,1,1,218,2,1993,1,11,01/11/1993,27,0,1,6,8,1,17,1701,170119,1
17,1701,170113,2020,9,septiembre,11,09/11/2020,0,2,9,999,1,1997,4,25,4/25/1997,23,0,1,1,6,1,17,1701,170111,1,9,999,2,1993,2,6,02/06/1993,27,0,1,1,8,1,17,1701,170126,1
17,1701,170113,2020,9,septiembre,11,09/11/2020,0,2,1,218,1,1993,10,19,10/19/1993,26,0,1,6,8,1,17,1701,170101,1,1,218,2,1993,2,26,2/26/1993,27,0,1,6,8,1,17,1701,170101,1
17,1701,170113,2020,9,septiembre,16,9/16/2020,0,2,1,218,1,1993,7,6,07/06/1993,27,0,1,6,8,1,17,1701,170121,1,1,218,2,1993,9,3,09/03/1993,27,0,1,6,8,1,17,1701,170128,1
17,1701,170113,2020,9,septiembre,17,9/17/2020,1,2,1,218,1,1990,7,10,07/10/1990,30,0,1,6,3,1,17,1701,170111,1,1,218,2,1993,3,1,03/01/1993,27,0,1,6,6,1,17,1701,170111,1
17,1701,170113,2020,9,septiembre,21,9/21/2020,1,2,1,218,1,1992,1,22,1/22/1992,28,0,1,6,8,1,17,1701,170108,1,1,218,2,1993,3,17,3/17/1993,27,0,1,6,8,1,17,1701,170109,1
17,1701,170177,2020,1,enero,10,01/10/2020,0,2,1,218,1,1985,1,10,01/10/1985,35,0,1,6,7,1,17,1701,170155,2,1,218,2,1992,12,20,12/20/1992,27,0,1,6,7,1,17,1701,170106,1
17,1701,170177,2020,1,enero,31,1/31/2020,0,2,1,218,1,1988,5,22,5/22/1988,31,0,1,6,7,1,17,1701,170110,1,1,218,2,1992,7,13,7/13/1992,27,0,1,6,7,1,17,1701,170110,1
17,1701,170126,2020,1,enero,3,01/03/2020,1,2,1,218,1,1992,11,5,11/05/1992,27,0,1,6,6,1,17,1701,170118,1,1,218,2,1993,1,1,01/01/1993,27,0,1,6,5,1,17,1701,170118,1
17,1701,170126,2020,1,enero,10,01/10/2020,0,2,1,218,1,1993,12,1,12/01/1993,26,0,1,6,5,1,17,1701,170111,1,1,218,2,1993,1,7,01/07/1993,27,0,1,6,5,1,17,1701,170111,1
17,1702,170202,2020,1,enero,8,01/08/2020,2,2,1,218,1,1992,3,12,03/12/1992,27,0,1,6,4,1,17,1702,170202,1,1,218,2,1992,4,14,4/14/1992,27,0,1,6,4,1,17,1702,170202,1
17,1702,170202,2020,2,febrero,14,2/14/2020,2,2,1,218,1,1991,12,6,12/06/1991,28,0,1,5,4,1,17,1702,170202,1,1,218,2,1992,3,13,3/13/1992,27,0,1,6,4,9,17,1702,170202,1
17,1702,170202,2020,2,febrero,14,2/14/2020,0,2,1,218,1,1987,5,10,05/10/1987,32,0,1,6,6,1,17,1702,170202,1,1,218,2,1993,1,13,1/13/1993,27,0,1,6,8,1,17,1702,170202,1
17,1707,170750,2020,1,enero,10,01/10/2020,0,2,1,218,1,1987,12,3,12/03/1987,32,0,1,6,5,1,17,1707,170750,1,1,218,2,1992,2,7,02/07/1992,27,0,1,6,7,1,17,1707,170750,1
17,1701,170110,2020,1,enero,2,01/02/2020,0,2,1,218,1,1994,2,7,02/07/1994,25,0,1,6,6,1,17,1701,170106,1,1,218,2,1992,9,10,09/10/1992,27,0,1,6,8,1,17,1701,170106,1
17,1701,170112,2020,1,enero,11,01/11/2020,0,2,1,218,1,1992,12,13,12/13/1992,27,0,1,6,8,1,17,1701,170156,2,1,218,2,1992,9,15,9/15/1992,27,0,1,6,9,1,17,1705,170501,1
17,1701,170112,2020,1,enero,10,01/10/2020,0,2,2,170,1,1998,5,26,5/26/1998,21,0,1,8,6,1,17,1701,170112,1,1,218,2,1992,6,11,06/11/1992,27,0,1,6,6,1,17,1701,170112,1
17,1701,170112,2020,1,enero,7,01/07/2020,1,2,2,999,1,1986,6,23,6/23/1986,33,0,1,8,8,1,17,1701,170112,1,1,218,2,1992,8,14,8/14/1992,27,0,1,6,8,1,17,1701,170115,1
17,1701,170112,2020,1,enero,8,01/08/2020,99,9,1,218,1,1987,9,3,09/03/1987,32,0,1,6,8,1,17,1701,170177,2,1,218,2,1992,8,8,08/08/1992,27,0,1,6,8,1,17,1701,170131,1
17,1701,170112,2020,1,enero,8,01/08/2020,0,2,1,218,1,1985,8,31,8/31/1985,34,0,1,6,6,1,17,1701,170112,1,1,218,2,1992,2,27,2/27/1992,27,0,1,6,8,1,17,1701,170112,1
17,1701,170112,2020,1,enero,10,01/10/2020,0,2,1,218,1,1992,9,19,9/19/1992,27,0,1,6,8,1,17,1701,170118,1,1,218,2,1992,12,19,12/19/1992,27,0,1,6,8,1,17,1701,170114,1
17,1701,170112,2020,1,enero,13,1/13/2020,0,2,1,218,1,1990,2,22,2/22/1990,29,0,1,9,99,1,17,1701,170150,1,1,218,2,1992,7,30,7/30/1992,27,0,1,6,8,1,17,1701,170150,1
17,1701,170112,2020,1,enero,14,1/14/2020,0,2,1,218,1,1991,9,24,9/24/1991,28,0,1,6,8,1,17,1703,170350,1,1,218,2,1992,4,21,4/21/1992,27,0,1,6,7,1,17,1701,170124,1
17,1701,170112,2020,1,enero,14,1/14/2020,0,2,1,218,1,1992,2,4,02/04/1992,27,0,1,6,8,1,17,1701,170150,1,1,218,2,1992,11,18,11/18/1992,27,0,1,6,8,1,17,1705,170550,1
17,1701,170112,2020,1,enero,16,1/16/2020,1,9,1,218,1,1992,6,15,6/15/1992,27,0,1,6,8,1,17,1701,170112,1,1,218,2,1992,12,26,12/26/1992,27,0,1,6,8,1,17,1701,170112,1
17,1701,170112,2020,1,enero,21,1/21/2020,0,2,1,218,1,1994,12,25,12/25/1994,25,0,1,6,8,1,17,1701,170105,1,1,218,2,1993,1,9,01/09/1993,27,0,1,6,8,1,17,1701,170150,1
17,1701,170112,2020,1,enero,27,1/27/2020,1,2,2,32,1,1993,9,21,9/21/1993,26,0,1,6,5,1,17,1701,170127,1,1,218,2,1993,1,9,01/09/1993,27,0,1,6,7,1,17,1701,170127,1
17,1701,170112,2020,1,enero,28,1/28/2020,1,2,1,218,1,1992,1,29,1/29/1992,27,0,1,6,7,1,17,1701,170129,1,1,218,2,1992,4,4,04/04/1992,27,0,1,1,6,1,17,1701,170129,1
17,1701,170112,2020,1,enero,20,1/20/2020,1,2,1,218,1,1986,11,5,11/05/1986,33,0,1,6,8,1,17,1701,170130,1,1,218,2,1992,6,19,6/19/1992,27,0,1,6,8,1,17,1701,170130,1
17,1701,170112,2020,1,enero,23,1/23/2020,0,2,1,218,1,1991,6,8,06/08/1991,28,0,1,6,8,1,17,1701,170155,2,1,218,2,1992,9,9,09/09/1992,27,0,1,6,8,1,17,1701,170129,1
17,1701,170112,2020,2,febrero,3,02/03/2020,1,2,1,218,1,1994,10,7,10/07/1994,25,0,1,6,5,1,17,1701,170112,1,1,218,2,1992,4,21,4/21/1992,27,0,1,6,6,1,17,1701,170112,1
17,1701,170112,2020,2,febrero,28,2/28/2020,0,2,1,218,2,1987,8,29,8/29/1987,32,0,1,6,9,1,17,1701,170112,1,2,840,2,1992,9,11,09/11/1992,27,0,1,7,9,1,17,1701,170112,1
17,1701,170112,2020,2,febrero,6,02/06/2020,0,2,1,218,1,1991,11,18,11/18/1991,28,0,1,7,8,1,17,1701,170110,1,1,218,2,1992,12,28,12/28/1992,27,0,1,7,8,1,17,1701,170110,1
17,1701,170112,2020,2,febrero,7,02/07/2020,0,2,1,218,1,1991,6,7,06/07/1991,28,0,1,6,9,1,10,1001,100154,2,1,218,2,1992,8,18,8/18/1992,27,0,1,6,8,1,17,1701,170112,1
17,1701,170112,2020,2,febrero,11,02/11/2020,0,2,1,218,1,1988,12,12,12/12/1988,31,0,1,6,8,1,17,1701,170112,1,1,218,2,1992,12,12,12/12/1992,27,0,1,6,8,1,17,1701,170108,1
17,1701,170112,2020,2,febrero,11,02/11/2020,0,2,1,218,1,1986,10,2,10/02/1986,33,0,1,6,8,1,17,1701,170103,1,1,218,2,1992,10,6,10/06/1992,27,0,1,6,6,1,17,1701,170103,1
17,1701,170112,2020,2,febrero,10,02/10/2020,0,2,1,218,1,1993,1,8,01/08/1993,27,0,1,6,6,1,17,1701,170121,1,1,218,2,1992,10,23,10/23/1992,27,0,1,6,7,1,17,1701,170121,1
17,1701,170112,2020,2,febrero,13,2/13/2020,0,2,1,218,1,1986,7,17,7/17/1986,33,0,1,6,8,1,17,1701,170112,1,1,218,2,1992,8,6,08/06/1992,27,0,1,6,8,1,17,1701,170112,1
17,1701,170112,2020,2,febrero,19,2/19/2020,0,2,1,218,1,1990,9,21,9/21/1990,29,0,1,6,9,1,1,101,10109,1,1,218,2,1992,4,24,4/24/1992,27,0,1,6,9,1,17,1701,170104,1
17,1701,170112,2020,2,febrero,27,2/27/2020,0,2,1,218,1,1971,6,27,6/27/1971,48,0,1,6,7,1,17,1701,170111,1,2,170,2,1992,12,17,12/17/1992,27,0,1,6,7,1,17,1701,170111,1
17,1701,170112,2020,2,febrero,14,2/14/2020,0,2,1,218,1,1990,1,3,01/03/1990,30,0,1,6,9,1,17,1701,170157,2,1,218,2,1992,5,4,05/04/1992,27,0,1,2,9,1,17,1701,170129,1
17,1701,170112,2020,1,enero,30,1/30/2020,0,2,1,218,1,1987,12,19,12/19/1987,32,0,1,6,8,1,17,1701,170129,1,1,218,2,1992,8,20,8/20/1992,27,0,1,6,8,1,17,1701,170129,1
17,1701,170112,2020,2,febrero,20,2/20/2020,0,2,1,218,1,1991,4,3,04/03/1991,28,0,1,6,9,1,17,1701,170112,1,1,218,2,1992,9,15,9/15/1992,27,0,1,6,9,1,17,1701,170112,1
17,1701,170112,2020,2,febrero,20,2/20/2020,1,2,1,218,1,1985,5,5,05/05/1985,34,0,1,6,6,1,17,1701,170110,1,1,218,2,1992,11,23,11/23/1992,27,0,1,6,8,1,17,1701,170110,1
17,1701,170112,2020,3,marzo,2,03/02/2020,0,2,1,218,1,1986,1,5,01/05/1986,34,0,1,6,7,1,17,1701,170101,1,1,218,2,1992,4,29,4/29/1992,27,0,1,6,7,1,17,1701,170101,1
17,1701,170112,2020,3,marzo,7,03/07/2020,0,2,1,218,1,1989,4,16,4/16/1989,30,0,1,6,8,1,17,1701,170131,1,1,218,2,1992,9,1,09/01/1992,27,0,1,6,8,1,17,1701,170119,1
17,1701,170112,2020,8,agosto,28,8/28/2020,0,2,1,218,1,1991,7,12,07/12/1991,29,0,1,6,7,1,13,1301,130101,1,1,218,2,1992,10,3,10/03/1992,27,0,1,6,8,1,17,1701,170112,1
17,1701,170112,2020,3,marzo,11,03/11/2020,0,2,1,218,1,1989,5,14,5/14/1989,30,0,1,6,8,1,17,1701,170110,1,1,218,2,1993,1,1,01/01/1993,27,0,1,6,8,1,17,1701,170110,1
17,1701,170112,2020,6,junio,10,06/10/2020,0,2,2,862,1,1989,3,4,03/04/1989,31,0,1,5,8,1,17,1701,170106,1,2,862,2,1993,2,20,2/20/1993,27,0,1,6,8,1,17,1701,170106,1
17,1701,170112,2020,6,junio,12,06/12/2020,0,2,1,218,1,1988,5,23,5/23/1988,32,0,1,6,8,1,17,1701,170150,1,2,862,2,1992,10,22,10/22/1992,27,0,1,7,8,1,17,1701,170150,1
17,1701,170112,2020,6,junio,23,6/23/2020,0,2,1,218,1,1986,9,7,09/07/1986,33,0,1,6,8,1,17,1701,170113,1,1,218,2,1992,12,27,12/27/1992,27,0,1,6,8,1,17,1701,170106,1
17,1701,170112,2020,6,junio,27,6/27/2020,0,2,1,218,1,1978,5,5,05/05/1978,42,0,1,6,9,1,17,1701,170129,1,1,218,2,1993,1,7,01/07/1993,27,0,1,6,9,1,17,1701,170129,1
17,1701,170112,2020,6,junio,25,6/25/2020,2,2,1,218,1,1981,8,2,08/02/1981,38,0,1,6,7,1,17,1701,170106,1,1,218,2,1993,1,3,01/03/1993,27,0,1,6,5,1,17,1701,170106,1
17,1701,170112,2020,6,junio,26,6/26/2020,0,2,1,218,1,1992,9,5,09/05/1992,27,0,1,6,8,1,17,1701,170150,1,1,218,2,1992,8,6,08/06/1992,27,0,1,6,8,1,17,1701,170101,1
17,1701,170112,2020,6,junio,26,6/26/2020,0,2,1,218,1,1987,5,11,05/11/1987,33,0,1,6,8,1,17,1701,170157,2,1,218,2,1992,9,7,09/07/1992,27,0,1,6,7,1,17,1701,170150,1
17,1701,170112,2020,6,junio,15,6/15/2020,0,2,1,218,1,1988,11,16,11/16/1988,31,0,1,6,8,1,17,1701,170106,1,1,218,2,1992,6,22,6/22/1992,27,0,1,6,9,1,17,1701,170106,1
17,1701,170112,2020,6,junio,18,6/18/2020,0,2,1,218,1,1992,6,13,6/13/1992,28,0,1,6,7,1,17,1701,170180,2,1,218,2,1992,9,16,9/16/1992,27,0,1,6,8,1,17,1701,170106,1
17,1701,170112,2020,6,junio,23,6/23/2020,0,2,1,218,1,1994,5,7,05/07/1994,26,0,1,6,6,1,17,1701,170183,2,1,218,2,1992,10,24,10/24/1992,27,0,1,6,8,1,17,1701,170125,1
17,1701,170112,2020,7,julio,1,07/01/2020,0,2,1,218,1,1991,7,29,7/29/1991,28,0,1,6,99,1,17,1701,170115,1,1,218,2,1992,8,7,08/07/1992,27,0,1,6,99,1,17,1701,170115,1
17,1701,170112,2020,7,julio,7,07/07/2020,0,2,1,218,1,1992,12,5,12/05/1992,27,0,1,6,6,1,17,1701,170102,1,1,218,2,1992,8,14,8/14/1992,27,0,1,6,8,1,17,1701,170102,1
17,1701,170112,2020,7,julio,3,07/03/2020,3,2,1,218,1,1987,6,4,06/04/1987,33,0,1,6,6,1,17,1701,170121,1,1,218,2,1993,1,10,01/10/1993,27,0,1,6,99,1,17,1701,170121,1
17,1701,170112,2020,7,julio,6,07/06/2020,0,2,1,218,1,1987,11,30,11/30/1987,32,0,1,6,9,1,17,1701,170112,1,2,348,2,1992,11,22,11/22/1992,27,0,1,7,9,1,17,1701,170112,1
17,1701,170112,2020,7,julio,21,7/21/2020,0,2,2,152,2,1989,7,7,07/07/1989,31,0,1,8,6,1,17,1702,170202,1,2,858,2,1993,4,27,4/27/1993,27,0,1,8,6,1,17,1702,170202,1
17,1701,170112,2020,7,julio,22,7/22/2020,0,2,1,218,1,1991,8,29,8/29/1991,28,0,1,6,8,1,17,1701,170127,1,1,218,2,1992,7,28,7/28/1992,27,0,1,6,8,1,17,1701,170106,1
17,1701,170112,2020,7,julio,23,7/23/2020,0,9,2,170,1,1976,5,14,5/14/1976,44,0,1,6,8,1,17,1701,170150,1,1,218,2,1993,4,23,4/23/1993,27,0,1,6,8,1,17,1701,170150,1
17,1701,170112,2020,7,julio,24,7/24/2020,0,2,1,218,1,1994,2,16,2/16/1994,26,0,1,6,8,1,17,1701,170105,1,1,218,2,1992,10,18,10/18/1992,27,0,1,6,8,1,17,1701,170109,1
17,1701,170112,2020,7,julio,24,7/24/2020,0,2,1,218,1,1989,3,11,03/11/1989,31,0,1,6,7,1,17,1701,170129,1,1,218,2,1992,11,17,11/17/1992,27,0,1,6,8,1,17,1701,170129,1
17,1701,170112,2020,7,julio,30,7/30/2020,1,2,1,218,1,1983,3,19,3/19/1983,37,0,1,6,7,1,17,1701,170111,1,1,218,2,1992,9,8,09/08/1992,27,0,1,6,7,1,17,1701,170111,1
17,1701,170112,2020,7,julio,30,7/30/2020,0,2,1,218,1,1990,10,21,10/21/1990,29,0,1,6,6,1,17,1701,170112,1,1,218,2,1992,10,26,10/26/1992,27,0,1,9,6,1,17,1705,170501,1
17,1701,170112,2020,7,julio,30,7/30/2020,1,2,1,218,1,1992,10,13,10/13/1992,27,0,1,6,99,1,17,1701,170112,1,1,218,2,1993,4,5,04/05/1993,27,0,1,6,99,1,17,1701,170112,1
17,1701,170110,2020,7,julio,2,07/02/2020,0,2,1,218,1,1990,1,17,1/17/1990,30,0,1,6,6,1,17,1701,170110,1,1,218,2,1992,12,26,12/26/1992,27,0,1,6,5,1,17,1701,170110,1
17,1701,170126,2020,1,enero,21,1/21/2020,0,2,1,218,1,1994,12,20,12/20/1994,25,0,1,6,7,1,17,1701,170108,1,1,218,2,1992,3,7,03/07/1992,27,0,1,2,8,1,17,1701,170108,1
17,1701,170126,2020,1,enero,22,1/22/2020,1,2,1,218,1,1995,10,5,10/05/1995,24,0,1,6,6,1,17,1701,170111,1,1,218,2,1992,6,30,6/30/1992,27,0,1,6,8,1,17,1701,170111,1
17,1701,170126,2020,1,enero,24,1/24/2020,0,2,1,218,1,1989,9,10,09/10/1989,30,0,1,6,6,1,17,1701,170128,1,1,218,2,1992,7,12,07/12/1992,27,0,1,6,8,1,17,1701,170128,1
17,1701,170126,2020,1,enero,24,1/24/2020,1,2,1,218,1,1971,9,2,09/02/1971,48,0,1,7,6,1,88,8800,880000,1,2,862,2,1992,7,20,7/20/1992,27,0,1,6,7,1,17,1701,170126,1
17,1701,170126,2020,1,enero,24,1/24/2020,0,2,1,218,1,1991,1,26,1/26/1991,28,0,1,6,6,1,17,1701,170108,1,1,218,2,1992,3,11,03/11/1992,27,0,1,6,8,1,17,1701,170131,1
17,1701,170126,2020,1,enero,31,1/31/2020,1,2,1,218,1,1986,1,31,1/31/1986,34,0,1,6,6,1,17,1701,170116,1,1,218,2,1992,4,20,4/20/1992,27,0,1,6,7,1,17,1701,170116,1
17,1701,170126,2020,1,enero,31,1/31/2020,3,2,1,218,1,1989,1,14,1/14/1989,31,0,1,6,3,1,17,1701,170108,1,1,218,2,1992,10,5,10/05/1992,27,0,1,6,3,1,17,1701,170150,1
17,1701,170126,2020,2,febrero,5,02/05/2020,0,2,1,218,1,1990,10,29,10/29/1990,29,0,1,6,8,1,17,1701,170126,1,1,218,2,1992,2,23,2/23/1992,27,0,1,6,8,1,17,1701,170126,1
17,1701,170126,2020,2,febrero,5,02/05/2020,0,2,1,218,1,1993,10,12,10/12/1993,26,0,1,6,7,1,17,1701,170118,1,1,218,2,1992,6,25,6/25/1992,27,0,1,6,8,1,17,1701,170111,1
17,1701,170126,2020,2,febrero,7,02/07/2020,1,2,1,218,1,1995,6,30,6/30/1995,24,0,1,6,7,1,17,1701,170132,1,1,218,2,1992,11,29,11/29/1992,27,0,1,6,8,1,17,1701,170132,1
17,1701,170126,2020,2,febrero,13,2/13/2020,1,2,1,218,1,1994,7,10,07/10/1994,25,0,1,6,6,1,17,1701,170122,1,1,218,2,1992,5,24,5/24/1992,27,0,1,6,6,1,17,1701,170122,1
17,1701,170126,2020,2,febrero,14,2/14/2020,1,2,1,218,1,1988,3,5,03/05/1988,31,0,1,6,6,1,17,1701,170111,1,1,218,2,1992,9,7,09/07/1992,27,0,1,6,6,1,17,1701,170111,1
17,1701,170126,2020,2,febrero,20,2/20/2020,1,2,1,218,1,1992,12,2,12/02/1992,27,0,1,6,8,1,17,1701,170108,1,1,218,2,1992,9,30,9/30/1992,27,0,1,6,8,1,17,1701,170108,1
17,1701,170126,2020,2,febrero,21,2/21/2020,1,2,1,218,1,1995,12,29,12/29/1995,24,0,1,6,7,1,17,1701,170121,1,1,218,2,1992,9,10,09/10/1992,27,0,1,6,8,1,17,1701,170121,1
17,1701,170126,2020,2,febrero,28,2/28/2020,0,2,1,218,1,1991,1,21,1/21/1991,29,0,1,6,8,1,17,1701,170108,1,1,218,2,1992,5,19,5/19/1992,27,0,1,6,8,1,17,1701,170108,1
17,1701,170126,2020,3,marzo,2,03/02/2020,1,2,1,218,1,1997,1,31,1/31/1997,23,0,1,4,5,1,17,1701,170128,1,1,218,2,1992,11,25,11/25/1992,27,0,1,3,7,1,17,1701,170128,1
